GAME_DATE_EST,GAME_ID,GAME_STATUS_TEXT,Home_Team_Name,Visitor_Team_Name,SEASON,PTS_home,FG_PCT_home,FT_PCT_home,FG3_PCT_home,AST_home,REB_home,PTS_away,FG_PCT_away,FT_PCT_away,FG3_PCT_away,AST_away,REB_away,Winner,
2019-05-25,41800222,Final,Raptors,Bucks,2018,100,0.486,0.727,0.444,20,38,94,0.4,0.71,0.353,19,42,Raptors,41800222
2019-05-23,41800212,Final,Bucks,Raptors,2018,99,0.452,0.722,0.323,26,53,105,0.369,0.806,0.419,19,45,Raptors,41800212
2019-05-21,41800231,Final,Raptors,Bucks,2018,120,0.471,0.889,0.341,32,44,102,0.463,0.654,0.314,30,40,Raptors,41800231
2019-05-20,41800201,Final,Trail Blazers,Warriors,2018,117,0.48,0.7,0.39,31,38,119,0.465,0.789,0.308,30,56,Warriors,41800201
2019-05-19,41800221,Final,Raptors,Bucks,2018,118,0.392,0.808,0.378,28,55,112,0.373,0.667,0.318,22,63,Raptors,41800221
2019-05-18,41800211,Final,Trail Blazers,Warriors,2018,99,0.4,0.606,0.314,22,41,110,0.488,0.87,0.308,27,49,Warriors,41800211
2019-05-17,41800157,Final,Bucks,Raptors,2018,125,0.467,0.743,0.317,27,53,103,0.425,0.76,0.313,19,40,Bucks,41800157
2019-05-16,41800146,Final,Warriors,Trail Blazers,2018,114,0.512,0.778,0.31,30,50,111,0.442,0.944,0.462,23,37,Warriors,41800146
2019-05-15,41800156,Final,Bucks,Raptors,2018,108,0.398,0.852,0.25,21,60,100,0.37,0.85,0.357,17,46,Bucks,41800156
2019-05-14,41800175,Final,Warriors,Trail Blazers,2018,116,0.5,0.833,0.515,30,42,94,0.361,0.871,0.25,21,47,Warriors,41800175
2019-05-12,41800145,Final,Nuggets,Trail Blazers,2018,96,0.371,0.718,0.105,15,51,100,0.409,0.833,0.154,16,55,Trail Blazers,41800145
2019-05-12,41800115,Final,Raptors,76ers,2018,92,0.382,0.895,0.233,15,49,90,0.431,0.833,0.333,16,41,Raptors,41800115
2019-05-10,41800125,Final,Rockets,Warriors,2018,113,0.472,0.706,0.436,21,40,118,0.494,0.783,0.421,25,35,Warriors,41800125
2019-05-09,41800155,Final,76ers,Raptors,2018,112,0.461,0.769,0.357,27,52,101,0.432,0.759,0.25,25,34,76ers,41800155
2019-05-09,41800165,Final,Trail Blazers,Nuggets,2018,119,0.461,0.733,0.455,18,43,108,0.384,0.938,0.375,22,44,Trail Blazers,41800165
2019-05-08,41800104,Final,Bucks,Celtics,2018,116,0.447,0.773,0.319,27,58,91,0.312,0.765,0.179,19,48,Bucks,41800104
2019-05-08,41800174,Final,Warriors,Rockets,2018,104,0.459,0.722,0.351,28,42,99,0.418,0.875,0.293,19,39,Warriors,41800174
2019-05-07,41800134,Final,Raptors,76ers,2018,125,0.488,0.879,0.4,22,42,89,0.418,0.85,0.25,19,37,Raptors,41800134
2019-05-07,41800144,Final,Nuggets,Trail Blazers,2018,124,0.494,0.903,0.333,26,62,98,0.367,0.533,0.27,19,43,Nuggets,41800144
2019-05-06,41800114,Final,Celtics,Bucks,2018,101,0.378,0.8,0.22,25,51,113,0.44,0.68,0.216,25,56,Bucks,41800114
2019-05-06,41800164,Final,Rockets,Warriors,2018,112,0.438,0.708,0.34,18,50,108,0.467,0.696,0.242,24,43,Rockets,41800164
2019-05-05,41800124,Final,76ers,Raptors,2018,96,0.402,0.72,0.316,22,43,101,0.461,0.808,0.323,19,43,Raptors,41800124
2019-05-05,41800154,Final,Trail Blazers,Nuggets,2018,112,0.476,0.786,0.429,18,43,116,0.435,0.893,0.44,21,45,Nuggets,41800154
2019-05-04,41800103,Final,Rockets,Warriors,2018,126,0.484,0.692,0.429,20,55,121,0.442,0.793,0.424,27,35,Rockets,41800103
2019-05-03,41800173,Final,Celtics,Bucks,2018,116,0.432,0.938,0.4,24,44,123,0.506,0.667,0.405,23,44,Bucks,41800173
2019-05-03,41800113,Final,Trail Blazers,Nuggets,2018,140,0.419,0.857,0.286,23,62,137,0.454,0.7,0.357,28,66,Trail Blazers,41800113
2019-05-02,41800133,Final,76ers,Raptors,2018,116,0.512,0.87,0.435,29,45,95,0.422,0.783,0.259,15,35,76ers,41800133
2019-05-01,41800163,Final,Nuggets,Trail Blazers,2018,90,0.347,0.615,0.207,20,58,97,0.424,0.8,0.31,18,47,Trail Blazers,41800163
2019-04-30,41800123,Final,Bucks,Celtics,2018,123,0.443,0.806,0.426,22,53,102,0.395,0.889,0.357,19,45,Bucks,41800123
2019-04-30,41800153,Final,Warriors,Rockets,2018,115,0.462,0.833,0.306,24,45,109,0.468,0.8,0.425,17,41,Warriors,41800153
2019-04-29,41800143,Final,Raptors,76ers,2018,89,0.367,0.867,0.27,20,36,94,0.395,0.923,0.286,22,52,76ers,41800143
2019-04-29,41800132,Final,Nuggets,Trail Blazers,2018,121,0.506,0.871,0.414,22,34,113,0.519,0.741,0.379,20,40,Nuggets,41800132
2019-04-28,41800102,Final,Bucks,Celtics,2018,90,0.348,0.625,0.333,19,44,112,0.54,0.625,0.419,25,51,Celtics,41800102
2019-04-28,41800172,Final,Warriors,Rockets,2018,104,0.507,0.778,0.318,24,38,100,0.419,0.828,0.298,14,26,Warriors,41800172
2019-04-27,41800112,Final,Raptors,76ers,2018,108,0.519,0.708,0.333,21,40,95,0.393,0.667,0.344,23,47,Raptors,41800112
2019-04-27,41800152,Final,Nuggets,Spurs,2018,90,0.398,0.783,0.1,21,53,86,0.365,0.9,0.261,19,45,Nuggets,41800152
2019-04-26,41800162,Final,Clippers,Warriors,2018,110,0.396,0.821,0.344,22,49,129,0.528,0.806,0.333,32,46,Warriors,41800162
2019-04-25,41800122,Final,Spurs,Nuggets,2018,120,0.571,0.824,0.417,25,41,103,0.458,0.75,0.25,26,37,Spurs,41800122
2019-04-24,41800142,Final,Rockets,Jazz,2018,100,0.444,0.682,0.351,17,46,93,0.372,0.737,0.237,26,47,Rockets,41800142
2019-04-24,41800131,Final,Warriors,Clippers,2018,121,0.448,0.909,0.385,31,39,129,0.541,0.923,0.382,29,42,Clippers,41800131
2019-04-23,41800161,Final,Raptors,Magic,2018,115,0.482,0.857,0.417,34,48,96,0.386,0.742,0.265,20,48,Raptors,41800161
2019-04-23,41800101,Final,76ers,Nets,2018,122,0.51,0.667,0.424,35,56,100,0.387,0.76,0.29,26,41,76ers,41800101
2019-04-23,41800171,Final,Nuggets,Spurs,2018,108,0.5,0.8,0.424,25,49,90,0.411,0.6,0.292,17,42,Nuggets,41800171
2019-04-23,41800121,Final,Trail Blazers,Thunder,2018,118,0.469,0.652,0.371,22,45,115,0.547,0.6,0.444,24,39,Trail Blazers,41800121
2019-04-22,41800111,Final,Pistons,Bucks,2018,104,0.41,0.75,0.382,26,36,127,0.544,0.756,0.357,27,54,Bucks,41800111
2019-04-22,41800141,Final,Jazz,Rockets,2018,107,0.43,0.846,0.314,24,52,91,0.354,0.75,0.37,14,35,Jazz,41800141
2019-04-21,41800151,Final,Pacers,Celtics,2018,106,0.409,0.857,0.357,18,43,110,0.462,0.794,0.393,18,43,Celtics,41800151
2019-04-21,21801220,Final,Clippers,Warriors,2018,105,0.425,0.75,0.419,22,33,113,0.472,0.895,0.387,27,49,Warriors,21801220
2019-04-21,21801221,Final,Magic,Raptors,2018,85,0.42,0.769,0.212,20,34,107,0.533,0.889,0.393,23,45,Raptors,21801221
2019-04-21,21801222,Final,Thunder,Trail Blazers,2018,98,0.375,0.773,0.375,23,44,111,0.411,0.957,0.429,16,49,Trail Blazers,21801222
2019-04-20,21801223,Final,Nets,76ers,2018,108,0.4,0.774,0.316,23,41,112,0.5,0.762,0.308,25,56,76ers,21801223
2019-04-20,21801224,Final,Spurs,Nuggets,2018,103,0.468,0.75,0.294,23,46,117,0.449,0.917,0.484,25,45,Nuggets,21801224
2019-04-20,21801225,Final,Pistons,Bucks,2018,103,0.385,0.75,0.306,21,44,119,0.488,0.875,0.368,24,51,Bucks,21801225
2019-04-20,21801226,Final,Jazz,Rockets,2018,101,0.416,0.658,0.293,21,48,104,0.384,0.676,0.333,19,52,Rockets,21801226
2019-04-19,21801227,Final,Magic,Raptors,2018,93,0.363,0.957,0.295,19,42,98,0.448,0.9,0.393,26,43,Raptors,21801227
2019-04-19,21801228,Final,Pacers,Celtics,2018,96,0.42,0.739,0.367,20,40,104,0.469,0.591,0.441,23,45,Celtics,21801228
2019-04-19,21801229,Final,Thunder,Trail Blazers,2018,120,0.481,0.795,0.517,27,37,108,0.47,0.75,0.387,18,41,Thunder,21801229
2019-04-18,21801230,Final,Nets,76ers,2018,115,0.406,0.829,0.205,12,43,131,0.479,0.857,0.407,26,54,76ers,21801230
2019-04-18,21801209,Final,Spurs,Nuggets,2018,118,0.494,0.719,0.389,24,45,108,0.519,0.529,0.517,31,37,Spurs,21801209
2019-04-18,21801210,Final,Clippers,Warriors,2018,105,0.372,0.824,0.219,21,43,132,0.548,0.833,0.429,35,50,Warriors,21801210
2019-04-17,21801211,Final,Celtics,Pacers,2018,99,0.476,0.889,0.393,22,48,91,0.444,0.6,0.382,23,36,Celtics,21801211
2019-04-17,21801212,Final,Bucks,Pistons,2018,120,0.522,0.714,0.423,32,54,99,0.374,0.765,0.333,23,43,Bucks,21801212
2019-04-17,21801213,Final,Rockets,Jazz,2018,118,0.475,0.833,0.405,17,46,98,0.398,0.667,0.211,27,48,Rockets,21801213
2019-04-16,21801214,Final,Raptors,Magic,2018,111,0.483,0.941,0.314,25,42,82,0.37,0.542,0.265,17,45,Raptors,21801214
2019-04-16,21801215,Final,Nuggets,Spurs,2018,114,0.483,0.692,0.417,29,41,105,0.453,0.88,0.278,20,50,Nuggets,21801215
2019-04-16,21801216,Final,Trail Blazers,Thunder,2018,114,0.467,0.81,0.406,17,44,94,0.407,0.679,0.179,21,47,Trail Blazers,21801216
2019-04-15,21801217,Final,76ers,Nets,2018,145,0.561,0.813,0.391,29,49,123,0.478,0.759,0.417,20,32,76ers,21801217
2019-04-15,21801218,Final,Warriors,Clippers,2018,131,0.533,0.889,0.393,31,38,135,0.565,0.806,0.452,34,34,Clippers,21801218
2019-04-14,21801219,Final,Celtics,Pacers,2018,84,0.364,0.818,0.357,18,55,74,0.333,0.571,0.222,22,42,Celtics,21801219
2019-04-14,21801195,Final,Trail Blazers,Thunder,2018,104,0.419,0.778,0.44,14,48,99,0.398,0.87,0.152,18,49,Trail Blazers,21801195
2019-04-14,21801196,Final,Bucks,Pistons,2018,121,0.489,0.692,0.349,31,54,86,0.38,0.615,0.296,22,46,Bucks,21801196
2019-04-14,21801197,Final,Rockets,Jazz,2018,122,0.505,0.917,0.366,25,42,90,0.39,0.852,0.259,17,41,Rockets,21801197
2019-04-13,21801198,Final,76ers,Nets,2018,102,0.407,0.69,0.12,20,50,111,0.432,0.923,0.423,15,45,Nets,21801198
2019-04-13,21801199,Final,Raptors,Magic,2018,101,0.455,0.643,0.333,23,45,104,0.4,0.9,0.483,19,48,Magic,21801199
2019-04-13,21801201,Final,Warriors,Clippers,2018,121,0.489,0.85,0.467,31,54,104,0.4,0.773,0.367,24,40,Warriors,21801201
2019-04-13,21801200,Final,Nuggets,Spurs,2018,96,0.42,0.667,0.214,25,46,101,0.482,0.7,0.467,20,47,Spurs,21801200
2019-04-10,21801202,Final,Hawks,Pacers,2018,134,0.417,0.816,0.415,29,61,135,0.459,0.846,0.4,22,43,Pacers,21801202
2019-04-10,21801203,Final,Nets,Heat,2018,113,0.377,0.857,0.362,29,68,94,0.388,0.667,0.195,22,54,Nets,21801203
2019-04-10,21801204,Final,Hornets,Magic,2018,114,0.526,0.889,0.276,21,32,122,0.545,0.75,0.367,24,39,Magic,21801204
2019-04-10,21801205,Final,Knicks,Pistons,2018,89,0.403,0.72,0.3,23,33,115,0.482,0.95,0.424,25,56,Pistons,21801205
2019-04-10,21801206,Final,76ers,Bulls,2018,125,0.559,0.6,0.462,30,47,109,0.474,0.667,0.375,21,39,76ers,21801206
2019-04-10,21801207,Final,Grizzlies,Warriors,2018,132,0.49,0.833,0.457,25,49,117,0.5,0.857,0.433,32,39,Grizzlies,21801207
2019-04-10,21801208,Final,Bucks,Thunder,2018,116,0.43,0.714,0.326,27,53,127,0.485,0.615,0.426,40,53,Thunder,21801208
2019-04-10,21801193,Final,Spurs,Mavericks,2018,105,0.466,0.833,0.333,22,53,94,0.407,0.75,0.297,27,42,Spurs,21801193
2019-04-10,21801194,Final,Nuggets,Timberwolves,2018,99,0.448,0.647,0.303,23,53,95,0.429,0.667,0.406,24,41,Nuggets,21801194
2019-04-10,21801180,Final,Clippers,Jazz,2018,143,0.509,0.767,0.429,34,52,137,0.443,0.879,0.4,31,57,Clippers,21801180
2019-04-10,21801181,Final,Trail Blazers,Kings,2018,136,0.582,0.727,0.583,19,44,131,0.521,0.813,0.419,25,35,Trail Blazers,21801181
2019-04-09,21801182,Final,Cavaliers,Hornets,2018,97,0.449,0.75,0.367,24,41,124,0.577,0.706,0.5,35,37,Hornets,21801182
2019-04-09,21801183,Final,Pistons,Grizzlies,2018,100,0.398,0.714,0.294,16,40,93,0.478,0.81,0.417,19,43,Pistons,21801183
2019-04-09,21801184,Final,Wizards,Celtics,2018,110,0.423,0.778,0.359,28,58,116,0.455,0.478,0.341,27,50,Celtics,21801184
2019-04-09,21801185,Final,Heat,76ers,2018,122,0.529,0.739,0.481,29,44,99,0.408,0.875,0.2,22,46,Heat,21801185
2019-04-09,21801186,Final,Bulls,Knicks,2018,86,0.361,0.655,0.318,14,50,96,0.398,0.615,0.35,17,61,Knicks,21801186
2019-04-09,21801187,Final,Timberwolves,Raptors,2018,100,0.418,0.786,0.31,26,35,120,0.523,0.706,0.432,24,54,Raptors,21801187
2019-04-09,21801188,Final,Pelicans,Warriors,2018,103,0.444,0.6,0.273,29,42,112,0.483,0.667,0.4,25,58,Warriors,21801188
2019-04-09,21801189,Final,Mavericks,Suns,2018,120,0.451,0.815,0.4,28,64,109,0.432,0.714,0.371,21,38,Mavericks,21801189
2019-04-09,21801190,Final,Jazz,Nuggets,2018,118,0.526,0.765,0.37,24,48,108,0.466,0.636,0.48,24,31,Jazz,21801190
2019-04-09,21801191,Final,Thunder,Rockets,2018,112,0.417,0.8,0.39,20,56,111,0.432,0.85,0.34,18,42,Thunder,21801191
2019-04-09,21801192,Final,Lakers,Trail Blazers,2018,101,0.426,0.647,0.345,29,51,104,0.411,0.864,0.297,18,45,Trail Blazers,21801192
2019-04-07,21801177,Final,Raptors,Heat,2018,117,0.448,0.852,0.39,26,47,109,0.41,0.737,0.382,27,55,Raptors,21801177
2019-04-07,21801178,Final,Cavaliers,Spurs,2018,90,0.392,0.741,0.276,16,35,112,0.524,0.773,0.409,27,49,Spurs,21801178
2019-04-07,21801179,Final,Timberwolves,Thunder,2018,126,0.541,0.828,0.435,29,32,132,0.522,0.846,0.412,27,46,Thunder,21801179
2019-04-07,21801165,Final,Pistons,Hornets,2018,91,0.37,0.867,0.244,20,55,104,0.432,0.783,0.323,23,44,Hornets,21801165
2019-04-07,21801166,Final,Pacers,Nets,2018,96,0.482,0.571,0.37,27,33,108,0.455,0.773,0.306,23,52,Nets,21801166
2019-04-07,21801167,Final,Grizzlies,Mavericks,2018,127,0.429,0.857,0.432,32,53,129,0.459,0.794,0.293,31,51,Mavericks,21801167
2019-04-07,21801168,Final,Rockets,Suns,2018,149,0.53,0.762,0.474,34,52,113,0.462,0.762,0.324,26,42,Rockets,21801168
2019-04-07,21801169,Final,Bucks,Hawks,2018,115,0.44,0.765,0.22,19,61,107,0.4,0.526,0.378,25,48,Bucks,21801169
2019-04-07,21801170,Final,Celtics,Magic,2018,108,0.472,0.857,0.387,28,39,116,0.456,1,0.364,29,45,Magic,21801170
2019-04-07,21801171,Final,Knicks,Wizards,2018,113,0.513,0.737,0.5,24,43,110,0.417,0.778,0.294,24,50,Knicks,21801171
2019-04-07,21801172,Final,Warriors,Clippers,2018,131,0.546,0.867,0.324,34,48,104,0.481,0.621,0.526,26,39,Warriors,21801172
2019-04-07,21801173,Final,Trail Blazers,Nuggets,2018,115,0.461,0.828,0.321,22,58,108,0.442,0.55,0.394,24,42,Trail Blazers,21801173
2019-04-07,21801174,Final,Kings,Pelicans,2018,129,0.459,0.765,0.4,27,47,133,0.515,0.833,0.452,28,55,Pelicans,21801174
2019-04-07,21801175,Final,Lakers,Jazz,2018,113,0.517,0.667,0.28,28,49,109,0.452,0.714,0.31,25,35,Lakers,21801175
2019-04-06,21801176,Final,Bucks,Nets,2018,128,0.557,0.667,0.471,28,43,133,0.495,0.783,0.422,25,43,Nets,21801176
2019-04-06,21801161,Final,Bulls,76ers,2018,96,0.427,0.8,0.32,22,38,116,0.523,0.577,0.333,25,54,76ers,21801161
2019-04-05,21801162,Final,Hornets,Raptors,2018,113,0.468,0.857,0.333,28,40,111,0.538,0.8,0.346,27,43,Hornets,21801162
2019-04-05,21801163,Final,Magic,Hawks,2018,149,0.609,0.76,0.486,35,54,113,0.436,0.677,0.256,21,38,Magic,21801163
2019-04-05,21801164,Final,Wizards,Spurs,2018,112,0.477,0.864,0.281,22,34,129,0.56,0.85,0.4,34,42,Spurs,21801164
2019-04-05,21801152,Final,Pacers,Celtics,2018,97,0.413,0.579,0.435,24,45,117,0.522,0.875,0.259,27,49,Celtics,21801152
2019-04-05,21801153,Final,Rockets,Knicks,2018,120,0.426,0.706,0.373,26,48,96,0.451,0.593,0.222,22,53,Rockets,21801153
2019-04-05,21801154,Final,Timberwolves,Heat,2018,111,0.5,0.81,0.333,25,43,109,0.511,0.75,0.294,24,38,Timberwolves,21801154
2019-04-05,21801155,Final,Thunder,Pistons,2018,123,0.475,0.682,0.414,30,59,110,0.432,0.806,0.366,20,32,Thunder,21801155
2019-04-05,21801156,Final,Mavericks,Grizzlies,2018,112,0.427,0.619,0.362,28,42,122,0.479,0.875,0.39,30,50,Grizzlies,21801156
2019-04-05,21801157,Final,Jazz,Kings,2018,119,0.518,0.64,0.455,30,46,98,0.413,0.68,0.238,17,47,Jazz,21801157
2019-04-05,21801158,Final,Suns,Pelicans,2018,133,0.49,0.81,0.389,27,46,126,0.485,0.741,0.348,28,53,Suns,21801158
2019-04-05,21801159,Final,Nuggets,Trail Blazers,2018,119,0.512,0.897,0.259,27,39,110,0.488,0.8,0.345,24,40,Nuggets,21801159
2019-04-05,21801160,Final,Warriors,Cavaliers,2018,120,0.529,1,0.541,29,38,114,0.443,0.913,0.233,21,48,Warriors,21801160
2019-04-05,21801145,Final,Clippers,Lakers,2018,117,0.44,0.871,0.345,29,45,122,0.448,0.815,0.438,28,55,Lakers,21801145
2019-04-04,21801146,Final,76ers,Bucks,2018,122,0.474,0.778,0.5,36,43,128,0.452,0.744,0.353,26,50,Bucks,21801146
2019-04-04,21801147,Final,Kings,Cavaliers,2018,117,0.495,0.7,0.368,28,36,104,0.543,0.556,0.44,20,50,Kings,21801147
2019-04-04,21801149,Final,Lakers,Warriors,2018,90,0.356,0.571,0.216,25,62,108,0.439,0.8,0.391,30,51,Warriors,21801149
2019-04-03,21801148,Final,Pistons,Pacers,2018,89,0.388,0.667,0.268,21,46,108,0.467,0.727,0.286,31,44,Pacers,21801148
2019-04-03,21801150,Final,Magic,Knicks,2018,114,0.455,0.65,0.344,29,55,100,0.447,0.857,0.222,21,39,Magic,21801150
2019-04-03,21801151,Final,Wizards,Bulls,2018,114,0.464,0.731,0.185,24,39,115,0.533,0.824,0.263,22,49,Bulls,21801151
2019-04-03,21801136,Final,Hawks,76ers,2018,130,0.522,0.786,0.333,29,44,122,0.459,0.579,0.323,27,57,Hawks,21801136
2019-04-03,21801137,Final,Nets,Raptors,2018,105,0.477,0.619,0.313,23,53,115,0.419,0.857,0.395,29,52,Raptors,21801137
2019-04-03,21801138,Final,Heat,Celtics,2018,102,0.411,0.6,0.333,25,47,112,0.475,0.871,0.375,25,42,Celtics,21801138
2019-04-03,21801139,Final,Pelicans,Hornets,2018,109,0.471,0.824,0.366,25,48,115,0.422,0.844,0.353,19,48,Hornets,21801139
2019-04-03,21801140,Final,Mavericks,Timberwolves,2018,108,0.457,0.789,0.179,26,49,110,0.488,0.8,0.37,26,38,Timberwolves,21801140
2019-04-03,21801141,Final,Nuggets,Spurs,2018,113,0.54,0.583,0.364,41,47,85,0.383,0.72,0.185,15,38,Nuggets,21801141
2019-04-03,21801142,Final,Suns,Jazz,2018,97,0.462,0.615,0.238,21,31,118,0.571,0.778,0.5,30,45,Jazz,21801142
2019-04-03,21801143,Final,Trail Blazers,Grizzlies,2018,116,0.511,0.625,0.323,28,54,89,0.388,0.842,0.333,20,32,Trail Blazers,21801143
2019-04-03,21801144,Final,Clippers,Rockets,2018,103,0.463,0.613,0.308,27,38,135,0.534,0.793,0.474,22,48,Rockets,21801144
2019-04-02,21801130,Final,Thunder,Lakers,2018,119,0.461,0.6,0.295,33,50,103,0.476,0.7,0.41,26,39,Thunder,21801130
2019-04-02,21801131,Final,Spurs,Hawks,2018,117,0.525,0.864,0.467,23,45,111,0.457,0.65,0.353,26,43,Spurs,21801131
2019-04-02,21801132,Final,Kings,Rockets,2018,105,0.442,0.7,0.304,19,51,130,0.489,0.706,0.426,30,43,Rockets,21801132
2019-04-02,21801133,Final,Warriors,Nuggets,2018,116,0.543,0.375,0.382,36,55,102,0.375,0.793,0.233,23,40,Warriors,21801133
2019-04-01,21801134,Final,Pacers,Pistons,2018,111,0.545,0.773,0.455,27,42,102,0.432,0.737,0.364,21,41,Pacers,21801134
2019-04-01,21801135,Final,Celtics,Heat,2018,110,0.396,0.875,0.425,25,49,105,0.455,0.833,0.27,27,48,Celtics,21801135
2019-04-01,21801122,Final,Nets,Bucks,2018,121,0.415,0.794,0.364,19,55,131,0.5,0.867,0.324,28,40,Bucks,21801122
2019-04-01,21801123,Final,Knicks,Bulls,2018,113,0.5,0.84,0.474,24,44,105,0.447,0.739,0.235,20,44,Knicks,21801123
2019-04-01,21801124,Final,Raptors,Magic,2018,121,0.5,0.818,0.514,31,39,109,0.462,0.733,0.364,32,46,Raptors,21801124
2019-04-01,21801125,Final,Timberwolves,Trail Blazers,2018,122,0.49,0.895,0.379,29,37,132,0.549,0.708,0.5,31,50,Trail Blazers,21801125
2019-04-01,21801126,Final,Mavericks,76ers,2018,122,0.474,0.667,0.375,29,54,102,0.387,0.75,0.182,20,55,Mavericks,21801126
2019-04-01,21801127,Final,Jazz,Hornets,2018,111,0.481,0.769,0.429,30,47,102,0.4,0.793,0.233,15,44,Jazz,21801127
2019-04-01,21801128,Final,Suns,Cavaliers,2018,122,0.548,0.85,0.351,28,40,113,0.455,0.682,0.364,17,48,Suns,21801128
2019-03-31,21801129,Final,Hawks,Bucks,2018,136,0.441,0.588,0.361,36,58,135,0.414,0.957,0.309,30,71,Hawks,21801129
2019-03-31,21801117,Final,Thunder,Mavericks,2018,103,0.388,0.727,0.256,19,49,106,0.425,0.696,0.364,18,52,Mavericks,21801117
2019-03-31,21801118,Final,Pelicans,Lakers,2018,102,0.458,0.857,0.258,19,45,130,0.475,0.864,0.395,30,46,Lakers,21801118
2019-03-31,21801119,Final,Spurs,Kings,2018,106,0.468,0.714,0.296,24,42,113,0.481,0.857,0.44,20,42,Kings,21801119
2019-03-31,21801120,Final,Nuggets,Wizards,2018,90,0.376,0.65,0.194,18,57,95,0.402,0.75,0.25,24,54,Wizards,21801120
2019-03-31,21801121,Final,Warriors,Hornets,2018,137,0.602,0.833,0.636,41,50,90,0.353,0.88,0.25,24,28,Warriors,21801121
2019-03-31,21801107,Final,Clippers,Grizzlies,2018,113,0.48,0.895,0.259,23,47,96,0.376,0.828,0.242,22,34,Clippers,21801107
2019-03-30,21801108,Final,Clippers,Cavaliers,2018,132,0.624,0.688,0.455,33,44,108,0.446,0.821,0.13,18,36,Clippers,21801108
2019-03-30,21801109,Final,Nets,Celtics,2018,110,0.458,0.786,0.316,22,40,96,0.422,0.783,0.4,19,39,Nets,21801109
2019-03-30,21801110,Final,Rockets,Kings,2018,119,0.47,0.889,0.327,19,38,108,0.447,0.6,0.517,28,49,Rockets,21801110
2019-03-30,21801111,Final,Pistons,Trail Blazers,2018,99,0.43,0.769,0.2,20,45,90,0.373,0.909,0.19,18,59,Pistons,21801111
2019-03-30,21801112,Final,Pacers,Magic,2018,116,0.533,0.647,0.375,26,44,121,0.511,0.857,0.395,37,37,Magic,21801112
2019-03-30,21801113,Final,Knicks,Heat,2018,92,0.403,0.84,0.237,20,42,100,0.433,0.765,0.281,26,51,Heat,21801113
2019-03-30,21801114,Final,Bulls,Raptors,2018,101,0.423,0.625,0.3,21,53,124,0.517,0.778,0.474,35,47,Raptors,21801114
2019-03-30,21801115,Final,Timberwolves,76ers,2018,109,0.453,0.8,0.423,23,36,118,0.468,0.714,0.484,32,55,76ers,21801115
2019-03-30,21801116,Final,Suns,Grizzlies,2018,115,0.531,0.739,0.429,27,40,120,0.461,0.75,0.32,24,44,Grizzlies,21801116
2019-03-29,21801103,Final,Celtics,Pacers,2018,114,0.512,0.765,0.481,27,43,112,0.467,0.696,0.444,27,41,Celtics,21801103
2019-03-29,21801104,Final,Hawks,Trail Blazers,2018,98,0.404,0.929,0.237,20,41,118,0.469,0.864,0.281,19,55,Trail Blazers,21801104
2019-03-29,21801105,Final,Timberwolves,Warriors,2018,131,0.437,0.794,0.368,25,59,130,0.469,0.714,0.45,27,45,Timberwolves,21801105
2019-03-29,21801106,Final,Thunder,Nuggets,2018,105,0.489,0.688,0.296,19,35,115,0.565,0.833,0.424,30,39,Nuggets,21801106
2019-03-29,21801095,Final,Jazz,Wizards,2018,128,0.552,1,0.438,26,44,124,0.49,0.591,0.405,32,42,Jazz,21801095
2019-03-29,21801096,Final,Lakers,Hornets,2018,129,0.56,0.75,0.474,34,44,115,0.477,0.941,0.385,26,37,Lakers,21801096
2019-03-28,21801097,Final,Pistons,Magic,2018,115,0.535,0.5,0.486,25,43,98,0.394,0.8,0.258,21,43,Pistons,21801097
2019-03-28,21801098,Final,76ers,Nets,2018,123,0.5,0.75,0.48,27,45,110,0.444,0.655,0.344,25,45,76ers,21801098
2019-03-28,21801099,Final,Heat,Mavericks,2018,105,0.438,0.741,0.233,24,55,99,0.391,0.647,0.34,26,50,Heat,21801099
2019-03-28,21801100,Final,Knicks,Raptors,2018,92,0.365,0.75,0.231,16,54,117,0.449,0.773,0.426,32,44,Raptors,21801100
2019-03-28,21801101,Final,Rockets,Nuggets,2018,112,0.46,0.85,0.375,22,46,85,0.369,0.95,0.167,22,38,Rockets,21801101
2019-03-28,21801102,Final,Bucks,Clippers,2018,128,0.523,0.815,0.432,25,47,118,0.457,0.773,0.515,26,46,Bucks,21801102
2019-03-28,21801087,Final,Pelicans,Kings,2018,121,0.505,1,0.321,27,45,118,0.495,0.875,0.435,28,44,Pelicans,21801087
2019-03-28,21801089,Final,Spurs,Cavaliers,2018,116,0.529,0.706,0.424,27,33,110,0.489,0.8,0.414,18,49,Spurs,21801089
2019-03-27,21801088,Final,Bulls,Trail Blazers,2018,98,0.429,0.789,0.217,22,44,118,0.518,0.84,0.344,30,45,Trail Blazers,21801088
2019-03-27,21801090,Final,Grizzlies,Warriors,2018,103,0.39,0.714,0.323,22,51,118,0.536,0.867,0.484,30,46,Warriors,21801090
2019-03-27,21801091,Final,Thunder,Pacers,2018,107,0.446,0.632,0.361,29,44,99,0.435,0.545,0.419,26,45,Thunder,21801091
2019-03-27,21801092,Final,Suns,Wizards,2018,121,0.494,0.808,0.378,22,48,124,0.478,0.674,0.36,18,52,Wizards,21801092
2019-03-27,21801093,Final,Jazz,Lakers,2018,115,0.494,0.639,0.313,33,54,100,0.381,0.708,0.333,21,40,Jazz,21801093
