GAME_DATE_EST,GAME_ID,GAME_STATUS_TEXT,Home_Team_Name,Visitor_Team_Name,SEASON,PTS_home,FG_PCT_home,FT_PCT_home,FG3_PCT_home,AST_home,REB_home,PTS_away,FG_PCT_away,FT_PCT_away,FG3_PCT_away,AST_away,REB_away,Winner
2009-10-30,10900108,Final,Hawks,Wizards,2009,100,0.41,0.912,0.25,18,47,89,0.443,0.636,0.385,19,40,Hawks
2009-10-30,10900109,Final,Celtics,Bulls,2009,118,0.581,0.833,0.5,33,42,90,0.415,0.741,0.133,19,36,Celtics
2009-10-30,10900110,Final,Pistons,Thunder,2009,83,0.371,0.765,0.294,12,43,91,0.434,0.767,0.182,23,45,Thunder
2009-10-30,10900111,Final,Pacers,Heat,2009,83,0.367,0.808,0.174,16,39,96,0.435,0.761,0.143,16,45,Heat
2009-10-30,10900117,Final,Grizzlies,Raptors,2009,115,0.512,0.8,0.333,24,45,107,0.443,0.786,0.318,20,36,Grizzlies
2009-10-30,10900118,Final,Timberwolves,Cavaliers,2009,87,0.419,0.706,0.214,18,47,104,0.476,0.7,0.556,24,43,Cavaliers
2009-10-30,10900113,Final,Nets,Magic,2009,85,0.383,0.72,0.333,16,39,95,0.493,0.6,0.286,21,48,Magic
2009-10-30,10900114,Final,Pelicans,Kings,2009,97,0.452,0.813,0.313,16,43,92,0.375,0.65,0.292,21,52,Pelicans
2009-10-30,10900112,Final,Jazz,Clippers,2009,111,0.5,0.76,0.222,26,48,98,0.459,0.706,0.462,18,35,Jazz
2009-10-30,10900115,Final,Suns,Warriors,2009,123,0.536,0.618,0.545,30,47,101,0.424,0.821,0.462,16,38,Suns
2009-10-30,10900116,Final,Lakers,Mavericks,2009,80,0.395,0.643,0.304,19,40,94,0.416,0.781,0.333,19,46,Mavericks
2009-10-29,10900102,Final,Bulls,Spurs,2009,92,0.417,0.679,0.188,20,52,85,0.423,0.652,0.19,15,44,Bulls
2009-10-29,10900106,Final,Trail Blazers,Nuggets,2009,94,0.346,0.805,0.263,16,44,97,0.459,0.776,0.273,11,36,Nuggets
2009-10-28,10900103,Final,Hawks,Pacers,2009,120,0.529,0.724,0.583,30,35,109,0.534,0.84,0.556,23,40,Hawks
2009-10-28,10900104,Final,Magic,76ers,2009,120,0.556,0.824,0.552,28,37,106,0.5,0.7,0.389,19,34,Magic
2009-10-28,10900105,Final,Raptors,Cavaliers,2009,101,0.453,0.757,0.313,23,48,91,0.349,0.649,0.409,19,49,Raptors
2009-10-28,10900107,Final,Celtics,Hornets,2009,92,0.434,0.789,0.379,28,44,59,0.311,0.52,0,10,46,Celtics
2009-10-28,10900098,Final,Heat,Knicks,2009,115,0.566,0.824,0.467,21,43,93,0.379,0.81,0.256,19,39,Heat
2009-10-28,10900099,Final,Grizzlies,Pistons,2009,74,0.361,0.645,0.167,10,49,96,0.514,0.552,0.375,20,39,Pistons
2009-10-28,10900100,Final,Timberwolves,Nets,2009,95,0.366,0.743,0.143,14,50,93,0.42,0.862,0,20,52,Timberwolves
2009-10-28,10900101,Final,Thunder,Kings,2009,102,0.513,0.8,0.571,20,41,89,0.405,0.786,0.188,13,37,Thunder
2009-10-28,10900088,Final,Spurs,Pelicans,2009,113,0.523,0.7,0.375,29,42,96,0.5,0.591,0.5,17,33,Spurs
2009-10-28,10900089,Final,Nuggets,Jazz,2009,114,0.483,0.767,0.385,22,42,105,0.457,0.862,0.6,26,39,Nuggets
2009-10-28,10900094,Final,Warriors,Rockets,2009,107,0.494,0.652,0.364,25,41,108,0.465,0.8,0.462,30,41,Rockets
2009-10-28,10900095,Final,Clippers,Suns,2009,107,0.558,0.556,0.462,27,35,109,0.513,0.741,0.467,19,36,Suns
2009-10-27,10900096,Final,Cavaliers,Celtics,2009,89,0.414,0.781,0.353,17,32,95,0.444,0.846,0.474,20,38,Celtics
2009-10-27,10900090,Final,Mavericks,Wizards,2009,91,0.395,0.794,0.222,16,42,102,0.464,0.833,0.308,19,46,Wizards
2009-10-27,10900091,Final,Trail Blazers,Rockets,2009,96,0.429,0.909,0.476,23,51,87,0.37,0.759,0.278,18,33,Trail Blazers
2009-10-27,10900092,Final,Lakers,Clippers,2009,99,0.412,0.676,0.235,17,47,92,0.448,0.688,0.2,27,51,Lakers
2009-10-23,10900093,Final,Hornets,Grizzlies,2009,92,0.434,0.778,0.25,19,37,95,0.398,0.813,0.2,18,48,Grizzlies
2009-10-23,10900085,Final,Pacers,Spurs,2009,114,0.443,0.739,0.367,29,49,112,0.488,0.684,0.125,16,51,Pacers
2009-10-23,10900086,Final,Bulls,Wizards,2009,93,0.434,0.88,0.417,24,48,70,0.373,0.654,0.375,14,35,Bulls
2009-10-23,10900087,Final,Timberwolves,Raptors,2009,98,0.425,0.8,0.286,17,41,90,0.4,0.889,0.1,12,49,Timberwolves
2009-10-23,10900080,Final,Nets,76ers,2009,110,0.514,0.75,0.4,22,49,88,0.4,0.526,0.4,23,43,Nets
2009-10-23,10900084,Final,Magic,Hawks,2009,123,0.613,0.714,0.625,23,46,86,0.375,0.852,0.231,13,32,Magic
2009-10-23,10900081,Final,Bucks,Pistons,2009,93,0.4,0.737,0.407,24,39,95,0.471,0.686,0.5,20,37,Pistons
2009-10-23,10900082,Final,Rockets,Mavericks,2009,94,0.405,0.778,0.222,18,40,98,0.424,0.828,0.167,19,50,Mavericks
2009-10-23,10900083,Final,Kings,Jazz,2009,85,0.388,0.622,0.263,17,43,95,0.434,0.833,0.375,22,42,Jazz
2009-10-23,10900072,Final,Clippers,Pelicans,2009,91,0.44,0.609,0.167,26,46,88,0.444,0.85,0.538,14,36,Clippers
2009-10-23,10900073,Final,Lakers,Nuggets,2009,105,0.456,0.793,0.357,24,34,119,0.57,0.727,0.333,29,36,Nuggets
2009-10-22,10900074,Final,Heat,Hawks,2009,87,0.368,0.75,0.269,17,36,92,0.571,0.571,0.4,17,40,Hawks
2009-10-22,10900077,Final,Pistons,Timberwolves,2009,114,0.586,0.903,0.4,21,34,122,0.534,0.804,0.583,22,35,Timberwolves
2009-10-22,10900078,Final,Thunder,Kings,2009,89,0.397,0.659,0.333,12,39,104,0.525,0.714,0.385,28,35,Kings
2009-10-22,10900075,Final,Lakers,Nuggets,2009,106,0.444,0.706,0.435,28,41,89,0.414,0.839,0.556,16,44,Lakers
2009-10-22,10900076,Final,Suns,Trail Blazers,2009,93,0.462,0.762,0.313,19,28,113,0.483,0.815,0.412,22,50,Trail Blazers
2009-10-22,10900067,Final,Warriors,Pelicans,2009,126,0.625,0.76,0.389,28,43,92,0.398,0.857,0.154,26,36,Warriors
2009-10-21,10900070,Final,Nets,Knicks,2009,92,0.375,0.71,0.4,18,49,94,0.415,0.818,0.364,17,48,Knicks
2009-10-21,10900068,Final,Magic,Pacers,2009,117,0.468,0.694,0.45,20,56,87,0.398,0.609,0.115,15,38,Magic
2009-10-21,10900071,Final,Cavaliers,Celtics,2009,82,0.472,0.571,0.222,21,38,96,0.5,0.75,0.474,26,30,Celtics
2009-10-21,10900069,Final,Heat,Grizzlies,2009,99,0.5,0.607,0.222,18,39,93,0.405,0.677,0.4,11,48,Heat
2009-10-20,10900062,Final,76ers,Wizards,2009,89,0.425,0.8,0.455,19,37,90,0.458,0.588,0.267,19,50,Wizards
2009-10-20,10900065,Final,Hornets,Bucks,2009,94,0.478,0.767,0.278,16,37,87,0.429,0.682,0.286,18,39,Hornets
2009-10-20,10900066,Final,Knicks,Celtics,2009,108,0.438,0.758,0.361,20,47,103,0.488,0.68,0.25,20,43,Knicks
2009-10-20,10900063,Final,Cavaliers,Mavericks,2009,96,0.458,0.842,0.364,29,50,66,0.338,0.769,0.222,14,41,Cavaliers
2009-10-20,10900064,Final,Thunder,Spurs,2009,102,0.483,0.619,0.313,16,35,119,0.56,0.84,0.737,22,46,Spurs
2009-10-20,10900055,Final,Nuggets,Timberwolves,2009,129,0.588,0.667,0.368,34,51,100,0.396,0.731,0.391,17,40,Nuggets
2009-10-20,10900060,Final,Suns,Kings,2009,143,0.471,0.911,0.476,21,43,127,0.5,0.808,0.533,23,46,Suns
2009-10-20,10900056,Final,Trail Blazers,Jazz,2009,97,0.413,0.917,0.133,18,33,108,0.531,0.837,0.5,15,31,Jazz
2009-10-20,10900057,Final,Lakers,Warriors,2009,113,0.506,0.844,0.316,30,36,107,0.512,0.667,0.474,29,33,Lakers
2009-10-19,10900058,Final,Hawks,Wizards,2009,113,0.558,0.792,0.571,29,41,95,0.422,0.731,0.333,21,36,Hawks
2009-10-19,10900061,Final,Bulls,Magic,2009,98,0.5,0.778,0.3,20,32,101,0.465,0.692,0.421,16,36,Magic
2009-10-19,10900059,Final,Rockets,Thunder,2009,105,0.514,0.643,0.55,29,37,85,0.427,0.655,0.25,20,42,Rockets
2009-10-18,10900050,Final,Raptors,Celtics,2009,82,0.437,0.63,0.273,16,38,101,0.5,0.8,0.35,27,37,Celtics
2009-10-18,10900051,Final,Suns,76ers,2009,94,0.382,0.636,0.417,18,49,116,0.452,0.81,0.385,24,58,76ers
2009-10-18,10900054,Final,Hornets,Jazz,2009,103,0.4,0.897,0.32,21,30,110,0.519,0.871,0.125,30,43,Jazz
2009-10-18,10900052,Final,Trail Blazers,Nuggets,2009,98,0.397,0.773,0.154,15,44,96,0.441,0.739,0.25,14,40,Trail Blazers
2009-10-18,10900053,Final,Lakers,Clippers,2009,114,0.448,0.771,0.529,21,44,108,0.488,0.742,0.263,24,43,Lakers
2009-10-17,10900045,Final,Clippers,Jazz,2009,103,0.522,0.75,0.438,29,28,96,0.466,0.649,0.4,24,35,Clippers
2009-10-17,10900047,Final,Grizzlies,Pistons,2009,115,0.526,0.735,0.4,25,39,94,0.451,0.75,0.333,14,32,Grizzlies
2009-10-17,10900048,Final,Pelicans,Pacers,2009,108,0.433,0.778,0.474,23,44,96,0.402,0.767,0.241,21,46,Pelicans
2009-10-17,10900049,Final,Bucks,Timberwolves,2009,101,0.481,0.708,0.421,29,44,87,0.386,0.722,0.5,15,35,Bucks
2009-10-17,10900119,Final,Mavericks,Cavaliers,2009,93,0.493,0.607,0.316,25,42,82,0.378,0.826,0.28,20,42,Mavericks
2009-10-17,10900039,Final,Kings,Warriors,2009,101,0.442,0.786,0.231,17,56,94,0.4,0.957,0.267,18,38,Kings
2009-10-17,10900040,Final,Lakers,Hornets,2009,91,0.406,0.707,0.353,20,41,87,0.375,0.757,0.263,17,40,Lakers
2009-10-16,10900041,Final,Pacers,Rockets,2009,119,0.489,0.63,0.522,25,43,104,0.367,0.697,0.391,19,58,Pacers
2009-10-16,10900042,Final,Knicks,Nets,2009,93,0.402,0.692,0.357,21,51,89,0.384,0.655,0.25,16,46,Knicks
2009-10-16,10900043,Final,Bulls,Timberwolves,2009,94,0.432,0.683,0.25,21,50,90,0.341,0.828,0.421,18,48,Bulls
2009-10-16,10900044,Final,Spurs,Cavaliers,2009,105,0.44,0.85,0.294,23,41,98,0.403,0.789,0.286,17,42,Spurs
2009-10-16,10900036,Final,Suns,76ers,2009,115,0.437,0.744,0.385,25,43,113,0.41,0.844,0.25,15,55,Suns
2009-10-15,10900037,Final,Raptors,Rockets,2009,112,0.5,0.769,0.154,27,35,124,0.56,0.773,0.565,30,38,Rockets
2009-10-15,10900038,Final,Heat,Pelicans,2009,97,0.468,0.778,0.429,23,40,81,0.367,0.905,0.174,11,42,Heat
2009-10-15,10900035,Final,Mavericks,Pistons,2009,113,0.558,0.75,0.545,29,43,88,0.418,0.72,0.333,19,40,Mavericks
2009-10-15,10900027,Final,Jazz,Trail Blazers,2009,99,0.522,0.786,0.5,20,36,96,0.398,0.6,0.45,24,47,Jazz
2009-10-15,10900028,Final,Lakers,Kings,2009,98,0.422,0.867,0.182,17,52,92,0.419,0.583,0.4,23,47,Lakers
2009-10-14,10900029,Final,Cavaliers,Wizards,2009,104,0.487,0.615,0.5,21,38,109,0.551,0.806,0.667,23,27,Wizards
2009-10-14,10900032,Final,Celtics,Raptors,2009,106,0.464,0.852,0.263,26,44,90,0.459,0.75,0.364,21,32,Celtics
2009-10-14,10900030,Final,Grizzlies,Hawks,2009,96,0.514,0.656,0.25,21,42,111,0.52,0.771,0.429,21,31,Hawks
2009-10-14,10900031,Final,Timberwolves,Bulls,2009,94,0.39,0.653,0.111,16,46,99,0.447,0.739,0.429,21,50,Bulls
2009-10-14,10900034,Final,Thunder,Heat,2009,96,0.463,0.714,0.308,16,30,91,0.493,0.944,0.381,11,32,Thunder
2009-10-14,10900025,Final,Spurs,Clippers,2009,90,0.443,0.7,0.333,26,44,93,0.513,0.643,0.4,23,37,Clippers
2009-10-14,10900024,Final,Trail Blazers,Suns,2009,104,0.488,0.667,0.167,24,49,110,0.5,0.667,0.522,29,35,Suns
2009-10-13,10900016,Final,Nets,Celtics,2009,88,0.426,0.703,0.333,17,37,91,0.456,0.538,0.294,23,49,Celtics
2009-10-13,10900017,Final,Pistons,Wizards,2009,98,0.405,0.697,0.412,16,43,101,0.468,0.793,0.267,20,46,Wizards
2009-10-13,10900018,Final,Knicks,76ers,2009,85,0.309,0.8,0.171,12,44,93,0.459,0.733,0.333,15,55,76ers
2009-10-13,10900022,Final,Bulls,Bucks,2009,87,0.425,0.556,0.267,19,48,86,0.365,0.586,0.304,18,49,Bulls
2009-10-13,10900019,Final,Pelicans,Magic,2009,86,0.389,0.852,0.333,19,25,121,0.609,0.727,0.633,27,44,Magic
2009-10-12,10900023,Final,Hawks,Hornets,2009,107,0.467,0.756,0.462,20,39,90,0.406,0.842,0.167,18,42,Hawks
2009-10-12,10900020,Final,Grizzlies,Magic,2009,83,0.431,0.654,0.25,15,32,102,0.48,0.679,0.379,24,46,Magic
2009-10-12,10900021,Final,Thunder,Suns,2009,110,0.471,0.724,0.529,25,50,105,0.404,0.725,0.235,22,43,Thunder
2009-10-12,10900014,Final,Rockets,Bucks,2009,92,0.378,0.75,0.188,17,41,96,0.439,0.65,0.367,22,43,Bucks
2009-10-12,10900009,Final,Clippers,Warriors,2009,124,0.5,0.769,0.5,25,42,117,0.512,0.875,0.5,21,32,Clippers
2009-10-11,10900010,Final,Nuggets,Pacers,2009,128,0.465,0.782,0.333,19,50,112,0.418,0.75,0.333,24,45,Nuggets
2009-10-11,10900013,Final,Celtics,Nets,2009,100,0.452,0.844,0.389,18,40,93,0.405,0.774,0.294,18,41,Celtics
2009-10-11,10900015,Final,Raptors,Wizards,2009,100,0.388,0.9,0.133,14,49,93,0.44,0.762,0.273,22,41,Raptors
2009-10-11,10900012,Final,Heat,Spurs,2009,93,0.434,0.65,0.381,15,40,95,0.48,0.704,0.333,17,37,Spurs
2009-10-11,10900007,Final,Pistons,Hawks,2009,100,0.493,0.806,0.385,16,36,91,0.395,0.786,0.083,20,48,Pistons
2009-10-11,10900008,Final,Mavericks,Grizzlies,2009,114,0.5,0.78,0.267,23,39,107,0.494,0.833,0.294,27,39,Mavericks
2009-10-10,10900004,Final,Pelicans,Thunder,2009,88,0.368,0.767,0.409,16,50,79,0.378,0.8,0.214,20,36,Pelicans
2009-10-10,10900006,Final,Hornets,Cavaliers,2009,96,0.478,0.73,0.3,15,39,102,0.451,0.821,0.313,23,36,Cavaliers
2009-10-10,10900005,Final,Bucks,Bulls,2009,98,0.446,0.773,0.368,26,38,86,0.4,0.838,0.7,20,34,Bucks
2009-10-10,10900002,Final,Suns,Warriors,2009,101,0.404,0.692,0.231,19,51,104,0.422,0.844,0.438,20,54,Warriors
2009-10-09,10900001,Final,76ers,Nets,2009,93,0.416,0.692,0.25,19,43,92,0.493,0.538,0.308,23,38,76ers
2009-10-09,40800405,Final,Wizards,Mavericks,2009,115,0.532,0.619,0.25,26,45,123,0.47,0.86,0.286,27,39,Mavericks
2009-10-09,40800404,Final,Magic,Rockets,2009,113,0.494,0.7,0.241,19,38,104,0.435,0.767,0.412,10,42,Magic
2009-10-09,40800403,Final,Celtics,Knicks,2009,96,0.439,0.682,0.429,22,54,82,0.377,0.559,0.161,15,44,Celtics
2009-10-09,40800402,Final,Timberwolves,Raptors,2009,97,0.405,0.711,0.071,13,45,112,0.539,0.618,0.474,24,36,Raptors
2009-10-09,40800401,Final,Lakers,Warriors,2009,91,0.473,0.731,0.111,26,37,110,0.532,0.767,0.417,30,35,Warriors
2009-10-09,40800306,Final,Clippers,Trail Blazers,2009,97,0.526,0.591,0.182,30,40,85,0.382,0.611,0.417,15,44,Clippers
2009-10-08,40800316,Final,Pacers,Nuggets,2009,126,0.525,0.634,0.457,28,52,104,0.378,0.744,0.444,19,40,Pacers
2009-10-08,40800305,Final,Hornets,Pelicans,2009,108,0.446,0.759,0.4,16,35,101,0.421,0.784,0.4,18,38,Hornets
2009-10-07,40800315,Final,Raptors,76ers,2009,79,0.395,0.609,0.077,22,37,84,0.37,0.929,0.222,13,46,76ers
2009-10-07,40800304,Final,Hawks,Pelicans,2009,108,0.487,0.725,0.273,22,45,102,0.444,0.806,0.474,19,39,Hawks
2009-10-07,40800314,Final,Magic,Heat,2009,90,0.397,0.862,0.393,19,43,86,0.338,0.735,0.438,9,38,Magic
2009-10-07,40800303,Final,Pistons,Bucks,2009,113,0.559,0.674,0.545,17,46,104,0.434,0.75,0.32,25,34,Pistons
2009-10-07,40800313,Final,Grizzlies,Thunder,2009,99,0.453,0.766,0.278,18,40,91,0.472,0.75,0.154,21,30,Grizzlies
2009-10-07,40800302,Final,Rockets,Celtics,2009,96,0.384,0.766,0.2,12,45,90,0.426,0.636,0.25,11,34,Rockets
2009-10-07,40800312,Final,Kings,Trail Blazers,2009,86,0.431,0.75,0.3,13,31,89,0.463,0.828,0.3,16,37,Trail Blazers
2009-10-07,40800301,Final,Lakers,Warriors,2009,118,0.478,0.833,0.357,29,53,101,0.41,0.886,0.286,20,38,Lakers
2009-10-06,40800311,Final,Bulls,Jazz,2009,102,0.507,0.71,0.5,21,42,101,0.427,0.78,0.357,18,35,Bulls
2009-10-06,40800227,Final,Wizards,Grizzlies,2009,101,0.398,0.674,0.375,21,45,92,0.411,0.458,0.2,26,60,Wizards
2009-10-06,40800217,Final,Cavaliers,Hornets,2009,92,0.4,0.805,0.2,16,39,87,0.429,0.708,0.4,19,38,Cavaliers
2009-10-06,40800226,Final,76ers,Raptors,2009,107,0.507,0.688,0.643,32,39,98,0.41,0.8,0.353,24,39,76ers
2009-10-06,40800216,Final,Spurs,Rockets,2009,85,0.354,0.692,0.429,14,49,99,0.494,0.692,0.3,16,42,Rockets
2009-10-06,40800235,Final,Trail Blazers,Kings,2009,98,0.462,0.739,0.286,20,34,86,0.37,0.8,0.3,13,44,Trail Blazers
2009-10-05,40800225,Final,Pistons,Heat,2009,87,0.476,0.658,0.182,16,40,83,0.366,0.703,0.278,16,32,Pistons
2009-10-05,40800215,Final,Mavericks,Magic,2009,105,0.392,0.878,0.389,17,44,110,0.421,0.667,0.316,18,44,Magic
2009-10-04,40800234,Final,Knicks,Nets,2009,115,0.432,0.743,0.419,23,45,107,0.441,0.732,0.375,15,47,Knicks
2009-10-04,40800204,Final,Timberwolves,Bucks,2009,117,0.508,0.893,0.3,19,49,103,0.443,0.684,0.35,25,24,Timberwolves
2009-10-04,40800224,Final,Warriors,Clippers,2009,108,0.437,0.743,0.4,24,43,101,0.493,0.739,0.435,27,43,Warriors
2009-10-02,40800214,Final,Pacers,Bulls,2009,95,0.431,0.839,0.292,22,38,104,0.417,0.861,0.25,17,43,Bulls
2009-10-01,40800233,Final,Jazz,Nuggets,2009,103,0.432,0.565,0.538,26,44,87,0.475,0.643,0.308,21,37,Jazz
2009-06-14,40800203,Final,Magic,Lakers,2008,86,0.415,0.625,0.296,20,36,99,0.438,0.75,0.5,13,47,Lakers
2009-06-11,40800223,Final,Magic,Lakers,2008,91,0.419,0.595,0.333,17,41,99,0.418,0.75,0.348,15,39,Lakers
2009-06-09,40800213,Final,Magic,Lakers,2008,108,0.625,0.767,0.357,23,29,104,0.513,0.615,0.348,16,27,Magic
2009-06-07,40800202,Final,Lakers,Magic,2008,101,0.462,0.857,0.333,20,35,96,0.418,0.741,0.333,22,44,Lakers
2009-06-04,40800222,Final,Lakers,Magic,2008,100,0.461,0.833,0.333,18,55,75,0.299,0.724,0.348,10,41,Lakers
2009-05-30,40800212,Final,Magic,Cavaliers,2008,103,0.463,0.81,0.414,19,47,90,0.443,0.5,0.45,17,34,Magic
2009-05-29,40800232,Final,Nuggets,Lakers,2008,92,0.438,0.8,0.421,14,27,119,0.573,1,0.563,28,38,Lakers
2009-05-28,40800201,Final,Cavaliers,Magic,2008,112,0.5,0.794,0.5,21,39,102,0.458,0.683,0.32,12,38,Cavaliers
2009-05-27,40800221,Final,Lakers,Nuggets,2008,103,0.487,0.743,0.188,25,42,94,0.386,0.767,0.292,17,43,Lakers
2009-05-26,40800211,Final,Magic,Cavaliers,2008,116,0.5,0.704,0.447,21,38,114,0.448,0.833,0.273,17,40,Magic
2009-05-25,40800137,Final,Nuggets,Lakers,2008,120,0.442,0.755,0.292,23,58,101,0.415,0.686,0.29,19,40,Nuggets
2009-05-24,40800231,Final,Magic,Cavaliers,2008,99,0.429,0.765,0.353,16,40,89,0.372,0.743,0.192,17,42,Magic
2009-05-23,40800117,Final,Nuggets,Lakers,2008,97,0.393,0.839,0.185,21,43,103,0.458,0.689,0.316,15,43,Lakers
2009-05-22,40800136,Final,Cavaliers,Magic,2008,96,0.455,0.808,0.263,17,38,95,0.479,0.68,0.435,16,30,Cavaliers
2009-05-21,40800116,Final,Lakers,Nuggets,2008,103,0.455,0.771,0.4,21,43,106,0.443,0.784,0.333,20,42,Nuggets
2009-05-20,40800126,Final,Cavaliers,Magic,2008,106,0.489,0.706,0.32,23,33,107,0.551,0.857,0.45,32,36,Magic
2009-05-19,40800176,Final,Lakers,Nuggets,2008,105,0.411,0.833,0.44,25,46,103,0.486,0.657,0.421,24,37,Lakers
2009-05-17,40800135,Final,Lakers,Rockets,2008,89,0.467,0.778,0.333,16,55,70,0.368,0.643,0.25,17,33,Lakers
2009-05-17,40800155,Final,Celtics,Magic,2008,82,0.392,0.8,0.25,21,37,101,0.514,0.8,0.619,26,35,Magic
2009-05-14,40800115,Final,Rockets,Lakers,2008,95,0.507,0.727,0.389,19,39,80,0.357,0.75,0.217,11,45,Rockets
2009-05-14,40800125,Final,Magic,Celtics,2008,83,0.366,0.548,0.231,13,42,75,0.416,0.615,0.167,18,48,Magic
2009-05-13,40800165,Final,Nuggets,Mavericks,2008,124,0.585,0.773,0.423,31,38,110,0.514,0.759,0.353,23,30,Nuggets
2009-05-12,40800175,Final,Lakers,Rockets,2008,118,0.512,0.778,0.462,20,49,78,0.326,0.938,0.172,15,42,Lakers
2009-05-12,40800134,Final,Celtics,Magic,2008,92,0.423,1,0.313,23,42,88,0.45,0.833,0.25,23,39,Celtics
2009-05-11,40800154,Final,Mavericks,Nuggets,2008,119,0.506,0.837,0.214,17,50,117,0.481,0.727,0.429,16,34,Mavericks
2009-05-11,40800145,Final,Hawks,Cavaliers,2008,74,0.315,0.867,0.154,13,33,84,0.429,0.538,0.556,22,48,Cavaliers
2009-05-10,40800114,Final,Rockets,Lakers,2008,99,0.45,0.85,0.345,18,43,87,0.447,0.611,0.444,14,37,Rockets
2009-05-10,40800104,Final,Magic,Celtics,2008,94,0.4,0.75,0.185,20,38,95,0.528,0.667,0.1,16,44,Celtics
2009-05-09,40800124,Final,Mavericks,Nuggets,2008,105,0.4,0.816,0.333,15,46,106,0.42,0.8,0.4,15,41,Nuggets
2009-05-09,40800174,Final,Hawks,Cavaliers,2008,82,0.447,0.636,0.389,19,23,97,0.507,0.724,0.273,15,46,Cavaliers
2009-05-08,40800153,Final,Rockets,Lakers,2008,94,0.417,0.72,0.316,16,56,108,0.439,0.758,0.55,17,43,Lakers
2009-05-08,40800164,Final,Magic,Celtics,2008,117,0.591,0.833,0.5,16,36,96,0.43,0.885,0.278,24,29,Magic
2009-05-07,40800133,Final,Cavaliers,Hawks,2008,105,0.535,0.767,0.316,19,43,85,0.349,0.792,0.444,17,34,Cavaliers
2009-05-06,40800144,Final,Lakers,Rockets,2008,111,0.5,0.731,0.353,23,40,98,0.459,0.724,0.375,16,39,Lakers
2009-05-06,40800103,Final,Celtics,Magic,2008,112,0.512,0.84,0.45,34,41,94,0.443,0.649,0.421,19,34,Celtics
2009-05-05,40800123,Final,Nuggets,Mavericks,2008,117,0.5,0.775,0.286,28,42,105,0.474,0.767,0.348,23,37,Nuggets
2009-05-05,40800173,Final,Cavaliers,Hawks,2008,99,0.468,0.708,0.4,16,41,72,0.438,0.5,0.389,19,33,Cavaliers
2009-05-04,40800113,Final,Lakers,Rockets,2008,92,0.443,0.632,0.111,18,39,100,0.479,0.862,0.278,16,35,Rockets
2009-05-04,40800163,Final,Celtics,Magic,2008,90,0.385,0.846,0.348,23,47,95,0.432,0.762,0.333,20,40,Magic
2009-05-03,40800143,Final,Hawks,Heat,2008,91,0.408,0.88,0.478,18,30,78,0.413,0.88,0.211,12,39,Hawks
2009-05-03,40800122,Final,Nuggets,Mavericks,2008,109,0.548,0.694,0.333,28,30,95,0.488,0.692,0.333,17,37,Nuggets
2009-05-02,40800132,Final,Celtics,Bulls,2008,109,0.449,0.769,0.529,25,45,99,0.39,0.889,0.292,17,40,Celtics
2009-05-01,40800152,Final,Heat,Hawks,2008,98,0.473,0.875,0.333,12,47,72,0.37,0.611,0.333,8,36,Heat
2009-04-30,40800102,Final,Bulls,Celtics,2008,128,0.495,0.75,0.529,27,46,127,0.434,0.8,0.355,29,49,Bulls
2009-04-30,40800172,Final,76ers,Magic,2008,89,0.408,0.8,0.35,17,36,114,0.537,0.7,0.462,31,41,Magic
2009-04-30,40800142,Final,Rockets,Trail Blazers,2008,92,0.462,0.786,0.375,14,41,76,0.423,0.75,0.364,14,42,Rockets
2009-04-29,40800112,Final,Hawks,Heat,2008,106,0.486,0.805,0.263,23,37,91,0.477,0.781,0.333,17,29,Hawks
2009-04-29,40800162,Final,Nuggets,Pelicans,2008,107,0.514,0.852,0.435,26,39,86,0.382,0.833,0.15,16,35,Nuggets
2009-04-28,40800141,Final,Celtics,Bulls,2008,106,0.488,0.667,0.375,24,44,104,0.4,0.844,0.391,18,50,Celtics
2009-04-28,40800121,Final,Magic,76ers,2008,91,0.434,0.708,0.348,14,45,78,0.426,0.8,0.222,17,33,Magic
2009-04-28,40800131,Final,Spurs,Mavericks,2008,93,0.52,0.632,0.188,19,33,106,0.514,0.8,0.5,20,40,Mavericks
2009-04-28,40800151,Final,Trail Blazers,Rockets,2008,88,0.458,0.696,0.429,14,37,77,0.452,0.8,0.2,17,36,Trail Blazers
2009-04-27,40800111,Final,Heat,Hawks,2008,71,0.377,0.75,0.25,11,33,81,0.424,0.769,0.357,15,40,Hawks
2009-04-27,40800101,Final,Pelicans,Nuggets,2008,63,0.315,0.844,0.133,10,32,121,0.566,0.833,0.5,29,41,Nuggets
2009-04-27,40800161,Final,Lakers,Jazz,2008,107,0.45,0.743,0.429,23,50,96,0.402,0.741,0.333,24,43,Lakers
2009-04-26,40800171,Final,Bulls,Celtics,2008,121,0.484,0.743,0.417,23,49,118,0.421,0.875,0.435,19,47,Bulls
2009-04-26,20801217,Final,Pistons,Cavaliers,2008,78,0.397,0.833,0.1,17,30,99,0.473,0.958,0.462,19,41,Cavaliers
2009-04-26,20801218,Final,76ers,Magic,2008,81,0.388,0.733,0.421,19,43,84,0.471,0.6,0.3,13,37,Magic
2009-04-26,20801219,Final,Rockets,Trail Blazers,2008,89,0.398,0.636,0.563,24,43,88,0.457,1,0.467,18,41,Rockets
2009-04-25,20801220,Final,Pelicans,Nuggets,2008,95,0.435,0.8,0.35,16,40,93,0.405,0.686,0.429,19,44,Pelicans
